product_id,brand,model,family,field,value,source_status,source_organisation,source_url,checked_at
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,capacity,80 L gross,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/ovens/wve6314dd/,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,electricalRequirements,10A plug,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/ovens/wve6314dd/,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,controls,knob controls,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/ovens/wve6314dd/,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,manufacturerModel,WVE916SC,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,fuelOrEnergyType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve916sc,Westinghouse,WVE916SC,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,manufacturerModel,ARHC60X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc60x,Ariston,ARHC60X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,manufacturerModel,ARHC90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhc90x,Ariston,ARHC90X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,manufacturerModel,ARHS60X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs60x,Ariston,ARHS60X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,manufacturerModel,ARHS90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:arhs90x,Ariston,ARHS90X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,manufacturerModel,ARU60X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru60x,Ariston,ARU60X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,manufacturerModel,ARU90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:ariston:aru90x,Ariston,ARU90X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,manufacturerModel,BRC60X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc60x,Blanco,BRC60X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,manufacturerModel,BRC90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:brc90x,Blanco,BRC90X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,manufacturerModel,BRU53X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru53x,Blanco,BRU53X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,manufacturerModel,BRU60X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru60x,Blanco,BRU60X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,manufacturerModel,BRU90UX,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,rangehoodType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90ux,Blanco,BRU90UX,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,manufacturerModel,BRU90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:blanco:bru90x,Blanco,BRU90X,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,manufacturerModel,CPT6S,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt6s,Euromaid,CPT6S,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,manufacturerModel,CPT9MB,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cpt9mb,Euromaid,CPT9MB,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,manufacturerModel,CS60S,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:euromaid:cs60s,Euromaid,CS60S,rangehoods,noiseRating,,pending-verification,,,2026-09-02
